region,site,site_code,lat,long,shrub_ID
San Joaquin,3,Tejon_ERG,34.87603008,-118.6042621,127
San Joaquin,3,Tejon_ERG,34.8759564,-118.604225,128
San Joaquin,3,Tejon_ERG,34.8760063,-118.6044038,129
San Joaquin,3,Tejon_ERG,34.87576528,-118.6043526,130
San Joaquin,3,Tejon_ERG,34.87651829,-118.6036253,131
San Joaquin,3,Tejon_ERG,34.87644536,-118.6036637,132
San Joaquin,3,Tejon_ERG,34.87643527,-118.603804,133
San Joaquin,3,Tejon_ERG,34.87637006,-118.6039108,134
San Joaquin,3,Tejon_ERG,34.87622396,-118.6038347,135
San Joaquin,3,Tejon_ERG,34.87622284,-118.6037028,136
San Joaquin,3,Tejon_ERG,34.87593157,-118.6038618,137
San Joaquin,3,Tejon_ERG,34.87634045,-118.603562,138
San Joaquin,3,Tejon_ERG,34.87586017,-118.604027,139
San Joaquin,3,Tejon_ERG,34.87604087,-118.6035538,140
San Joaquin,3,Tejon_ERG,34.87689919,-118.6036572,141
San Joaquin,3,Tejon_ERG,34.87685536,-118.6035973,142
San Joaquin,3,Tejon_ERG,34.87686447,-118.6034622,143
San Joaquin,3,Tejon_ERG,34.87682035,-118.603697,144
San Joaquin,3,Tejon_ERG,34.87674023,-118.6036724,145
San Joaquin,3,Tejon_ERG,34.87671373,-118.6037754,146
San Joaquin,3,Tejon_ERG,34.87655474,-118.6039156,147
San Joaquin,3,Tejon_ERG,34.87677683,-118.60393,148
San Joaquin,3,Tejon_ERG,34.87679781,-118.6032925,149
San Joaquin,3,Tejon_ERG,34.87668594,-118.6033376,150
San Joaquin,3,Tejon_ERG,34.87667548,-118.6031754,151
San Joaquin,3,Tejon_ERG,34.87654904,-118.6032607,152
San Joaquin,3,Tejon_ERG,34.87653065,-118.603435,153
San Joaquin,3,Tejon_ERG,34.87647205,-118.6033021,154
San Joaquin,3,Tejon_ERG,34.8763607,-118.603484,155
San Joaquin,3,Tejon_ERG,34.87640721,-118.6034109,156
San Joaquin,3,Tejon_ERG,34.87661862,-118.6028113,157
San Joaquin,3,Tejon_ERG,34.87640661,-118.6029332,158
San Joaquin,3,Tejon_ERG,34.87634985,-118.6030543,159
San Joaquin,3,Tejon_ERG,34.87631576,-118.6032816,160
San Joaquin,3,Tejon_ERG,34.87616697,-118.6032266,161
San Joaquin,3,Tejon_ERG,34.87694396,-118.6024481,162
San Joaquin,3,Tejon_ERG,34.87692138,-118.6026135,163
San Joaquin,3,Tejon_ERG,34.87686377,-118.6026306,164
San Joaquin,3,Tejon_ERG,34.87682928,-118.6028274,165
San Joaquin,3,Tejon_ERG,34.87686744,-118.6023182,166
San Joaquin,3,Tejon_ERG,34.87686261,-118.6023669,167
San Joaquin,3,Tejon_ERG,34.87678176,-118.6023851,168
San Joaquin,3,Tejon_ERG,34.87677821,-118.602575,169
San Joaquin,3,Tejon_ERG,34.87669819,-118.6026743,170
San Joaquin,3,Tejon_ERG,34.87661667,-118.6024503,171
San Joaquin,3,Tejon_ERG,34.87661756,-118.6026629,172
San Joaquin,3,Tejon_ERG,34.87660784,-118.6026139,173
San Joaquin,3,Tejon_ERG,34.87652694,-118.6024404,174
San Joaquin,3,Tejon_ERG,34.87651433,-118.602638,175
San Joaquin,3,Tejon_ERG,34.87648329,-118.6026854,176
San Joaquin,3,Tejon_ERG,34.8764612,-118.6026165,177
San Joaquin,3,Tejon_ERG,34.87639782,-118.6027177,178
San Joaquin,3,Tejon_ERG,34.87635834,-118.6025841,179
San Joaquin,3,Tejon_ERG,34.87620575,-118.6025347,180
San Joaquin,3,Tejon_ERG,34.87619702,-118.6026388,181
San Joaquin,3,Tejon_ERG,34.87617105,-118.6027745,182
San Joaquin,3,Tejon_ERG,34.87613775,-118.6025688,183
San Joaquin,3,Tejon_ERG,34.87599824,-118.6026818,184
San Joaquin,3,Tejon_ERG,34.87592221,-118.6035129,185
San Joaquin,3,Tejon_ERG,34.87588,-118.6034076,186
San Joaquin,3,Tejon_ERG,34.87608227,-118.603114,187
San Joaquin,3,Tejon_ERG,34.8760231,-118.6030649,188
San Joaquin,3,Tejon_ERG,34.87573227,-118.6033795,189
San Joaquin,3,Tejon_ERG,34.87594871,-118.6030035,190
San Joaquin,3,Tejon_ERG,34.87590541,-118.6031907,191
San Joaquin,3,Tejon_ERG,34.87577614,-118.6029861,192
San Joaquin,3,Tejon_ERG,34.87593721,-118.6027191,193
San Joaquin,3,Tejon_ERG,34.87589244,-118.6026645,194
San Joaquin,3,Tejon_ERG,34.87580617,-118.6027506,195
San Joaquin,3,Tejon_ERG,34.87574689,-118.602726,196
San Joaquin,3,Tejon_ERG,34.8757597,-118.6027915,197
San Joaquin,3,Tejon_ERG,34.8757017,-118.6028264,198
San Joaquin,3,Tejon_ERG,34.87571416,-118.6032485,199
San Joaquin,3,Tejon_ERG,34.87569552,-118.6030396,200
San Joaquin,3,Tejon_ERG,34.87577103,-118.6038669,201
San Joaquin,3,Tejon_ERG,34.87562047,-118.6039138,202
San Joaquin,3,Tejon_ERG,34.87562783,-118.6035023,203
San Joaquin,3,Tejon_ERG,34.87552448,-118.6029122,204
San Joaquin,3,Tejon_ERG,34.87552338,-118.6030305,205
San Joaquin,3,Tejon_ERG,34.8754812,-118.6032478,206
San Joaquin,3,Tejon_ERG,34.87546028,-118.6029428,207
San Joaquin,3,Tejon_ERG,34.87546325,-118.603535,208
San Joaquin,3,Tejon_ERG,34.87522594,-118.6034865,209
San Joaquin,3,Tejon_ERG,34.87538552,-118.6029437,210
San Joaquin,3,Tejon_ERG,34.87548841,-118.6046115,211
San Joaquin,3,Tejon_ERG,34.87561524,-118.6045604,212
San Joaquin,3,Tejon_ERG,34.87550315,-118.6043672,213
San Joaquin,3,Tejon_ERG,34.87544192,-118.6043909,214
San Joaquin,3,Tejon_ERG,34.87526254,-118.604422,215
San Joaquin,3,Tejon_ERG,34.87548971,-118.6042095,216
San Joaquin,3,Tejon_ERG,34.87549333,-118.604032,217
San Joaquin,3,Tejon_ERG,34.87529639,-118.6042858,218
San Joaquin,3,Tejon_ERG,34.87559617,-118.6036695,219
San Joaquin,3,Tejon_ERG,34.87509402,-118.6044451,220
San Joaquin,3,Tejon_ERG,34.87513548,-118.6042187,221
San Joaquin,3,Tejon_ERG,34.87507925,-118.6042284,222
San Joaquin,3,Tejon_ERG,34.87475173,-118.6045168,223
San Joaquin,3,Tejon_ERG,34.87487478,-118.6045156,224
San Joaquin,3,Tejon_ERG,34.87488432,-118.6043685,225
San Joaquin,3,Tejon_ERG,34.87507512,-118.6039069,226
San Joaquin,3,Tejon_ERG,34.87494388,-118.6039043,227
San Joaquin,3,Tejon_ERG,34.87492667,-118.6037687,228
San Joaquin,3,Tejon_ERG,34.87483258,-118.6039608,229
San Joaquin,3,Tejon_ERG,34.87525165,-118.6029965,230
San Joaquin,3,Tejon_ERG,34.8750789,-118.6030992,231
San Joaquin,3,Tejon_ERG,34.87478517,-118.6038434,232
San Joaquin,3,Tejon_ERG,34.87469691,-118.6036679,233
San Joaquin,3,Tejon_ERG,34.87477457,-118.6035411,234
San Joaquin,3,Tejon_ERG,34.87488352,-118.6032803,235
San Joaquin,3,Tejon_ERG,34.87479891,-118.6031856,236
San Joaquin,3,Tejon_ERG,34.87440068,-118.6034734,237
San Joaquin,3,Tejon_ERG,34.87434824,-118.6033882,238
San Joaquin,3,Tejon_ERG,34.87453098,-118.6045475,239
San Joaquin,3,Tejon_ERG,34.87467841,-118.6043066,240
San Joaquin,3,Tejon_ERG,34.87447493,-118.6039757,241
San Joaquin,3,Tejon_ERG,34.87460016,-118.6039515,242
San Joaquin,3,Tejon_ERG,34.87443469,-118.6045522,243
San Joaquin,3,Tejon_ERG,34.87450854,-118.6037212,244
San Joaquin,3,Tejon_ERG,34.87430951,-118.6040307,245
San Joaquin,3,Tejon_ERG,34.87422562,-118.6035712,246
San Joaquin,3,Tejon_ERG,34.87457084,-118.6032831,247
San Joaquin,3,Tejon_ERG,34.87699,-118.6021815,248
San Joaquin,3,Tejon_ERG,34.87730125,-118.6020128,249
San Joaquin,3,Tejon_ERG,34.87730455,-118.6019709,250
San Joaquin,3,Tejon_ERG,34.87715071,-118.6020611,251
San Joaquin,3,Tejon_ERG,34.87720166,-118.6019291,252
San Joaquin,3,Tejon_ERG,34.87696676,-118.6020623,253
San Joaquin,3,Tejon_ERG,34.87713582,-118.6020025,254
San Joaquin,3,Tejon_ERG,34.87705168,-118.601806,255
San Joaquin,3,Tejon_ERG,34.87666815,-118.6022735,256
San Joaquin,3,Tejon_ERG,34.87677738,-118.6020748,257
San Joaquin,3,Tejon_ERG,34.87691067,-118.6020531,258
San Joaquin,3,Tejon_ERG,34.87691201,-118.6021309,259
San Joaquin,3,Tejon_ERG,34.87676495,-118.6019302,260
San Joaquin,3,Tejon_ERG,34.87669496,-118.6020358,261
San Joaquin,3,Tejon_ERG,34.87671784,-118.6019674,262
San Joaquin,3,Tejon_ERG,34.87665364,-118.601988,263
San Joaquin,3,Tejon_ERG,34.87660516,-118.6020604,264
San Joaquin,3,Tejon_ERG,34.8765967,-118.6019985,265
San Joaquin,3,Tejon_ERG,34.87685121,-118.6017384,266
San Joaquin,3,Tejon_ERG,34.87674194,-118.6017521,267
San Joaquin,3,Tejon_ERG,34.87665506,-118.6016278,268
San Joaquin,3,Tejon_ERG,34.87661589,-118.601717,269
San Joaquin,3,Tejon_ERG,34.87656906,-118.6017155,270
San Joaquin,3,Tejon_ERG,34.87701162,-118.6018032,271
San Joaquin,3,Tejon_ERG,34.87706884,-118.6020453,272
San Joaquin,3,Tejon_ERG,34.87714673,-118.6018619,273
San Joaquin,3,Tejon_ERG,34.87648822,-118.6022442,274
San Joaquin,3,Tejon_ERG,34.87644998,-118.6023353,275
San Joaquin,3,Tejon_ERG,34.87650418,-118.6021406,276
San Joaquin,3,Tejon_ERG,34.87650111,-118.6020233,277
San Joaquin,3,Tejon_ERG,34.87638998,-118.6021537,278
San Joaquin,3,Tejon_ERG,34.8762741,-118.6023665,279
San Joaquin,3,Tejon_ERG,34.87627424,-118.6022737,280
San Joaquin,3,Tejon_ERG,34.87647137,-118.6019829,281
San Joaquin,3,Tejon_ERG,34.87650262,-118.6018957,282
San Joaquin,3,Tejon_ERG,34.87649431,-118.6018645,283
San Joaquin,3,Tejon_ERG,34.87646988,-118.6017809,284
San Joaquin,3,Tejon_ERG,34.87636465,-118.6019053,285
San Joaquin,3,Tejon_ERG,34.87616393,-118.6023326,286
San Joaquin,3,Tejon_ERG,34.87620991,-118.6019988,287
San Joaquin,3,Tejon_ERG,34.87614107,-118.6018957,288
San Joaquin,3,Tejon_ERG,34.87597975,-118.6025596,289
San Joaquin,3,Tejon_ERG,34.87613038,-118.6022051,290
San Joaquin,3,Tejon_ERG,34.87610928,-118.6024409,291
San Joaquin,3,Tejon_ERG,34.87600442,-118.6021676,292
San Joaquin,3,Tejon_ERG,34.87608255,-118.602034,293
San Joaquin,3,Tejon_ERG,34.87565712,-118.6025179,294
San Joaquin,3,Tejon_ERG,34.87561509,-118.6026626,295
San Joaquin,3,Tejon_ERG,34.87546011,-118.6028027,296
San Joaquin,3,Tejon_ERG,34.8754879,-118.6026367,297
San Joaquin,3,Tejon_ERG,34.87546313,-118.6025167,298
San Joaquin,3,Tejon_ERG,34.87540487,-118.6023894,299
