site_code,lat,long,shrub_ID
Panoche_silvercreek,36.58736145,-120.6846066,5043
Panoche_silvercreek,36.58734117,-120.6846334,5044
Panoche_silvercreek,36.58739862,-120.6841531,5045
Panoche_silvercreek,36.58739007,-120.6842074,5046
Panoche_silvercreek,36.58734906,-120.6841614,5047
Panoche_silvercreek,36.58730447,-120.6841231,5048
Panoche_silvercreek,36.58710794,-120.6837406,5049
Panoche_silvercreek,36.58747425,-120.6839821,5050
Panoche_silvercreek,36.58744588,-120.6840052,5051
Panoche_silvercreek,36.58736944,-120.6840132,5052
Panoche_silvercreek,36.58721383,-120.6837815,5053
Panoche_silvercreek,36.58720194,-120.6841155,5054
Panoche_silvercreek,36.58718198,-120.6838728,5055
Panoche_silvercreek,36.5870877,-120.6838149,5056
Panoche_silvercreek,36.58707122,-120.684069,5057
Panoche_silvercreek,36.58696963,-120.6837391,5058
Panoche_silvercreek,36.58691196,-120.6837189,5059
Panoche_silvercreek,36.58703036,-120.68456,5060
Panoche_silvercreek,36.58701359,-120.6844252,5061
Panoche_silvercreek,36.58698888,-120.6844738,5062
Panoche_silvercreek,36.58703036,-120.68456,5063
Panoche_silvercreek,36.58704619,-120.6846234,5064
Panoche_silvercreek,36.58695258,-120.6846639,5065
Panoche_silvercreek,36.58685563,-120.6842748,5066
Panoche_silvercreek,36.58683314,-120.6844328,5067
Panoche_silvercreek,36.58678284,-120.6843603,5068
Panoche_silvercreek,36.58684845,-120.6846411,5069
Panoche_silvercreek,36.58679763,-120.6846488,5070
Panoche_silvercreek,36.58680057,-120.6847304,5071
Panoche_silvercreek,36.58677821,-120.6847802,5072
Panoche_silvercreek,36.58673978,-120.6847678,5073
Panoche_silvercreek,36.58673579,-120.6846918,5074
Panoche_silvercreek,36.58673392,-120.6846031,5075
Panoche_silvercreek,36.5866849,-120.6846996,5076
Panoche_silvercreek,36.58634762,-120.6851999,5077
Panoche_silvercreek,36.58631105,-120.6851427,5078
Panoche_silvercreek,36.58662148,-120.6843607,5079
Panoche_silvercreek,36.58659378,-120.6843271,5080
Panoche_silvercreek,36.58655257,-120.6845626,5081
Panoche_silvercreek,36.58649063,-120.684567,5082
Panoche_silvercreek,36.58650987,-120.6844718,5083
Panoche_silvercreek,36.58654181,-120.6843297,5084
